date,sales,profit,region,state,category,type,caffeination
10/1/2011,70,30,East,MA,Tea,Darjeeling,Regular
10/1/2011,56,22,East,MA,Tea,Green Tea,Regular
10/1/2011,124,16,East,MA,Espresso,Caffe Mocha,Regular
10/1/2011,343,137,East,MA,Espresso,Regular Espresso,Regular
10/1/2011,505,516,East,MA,Coffee,Columbian,Regular
10/1/2011,82,4,East,NH,Herbal Tea,Lemon,Decaf
10/1/2011,55,21,East,NH,Tea,Darjeeling,Regular
10/1/2011,46,47,East,NH,Tea,Green Tea,Regular
10/1/2011,116,10,East,NH,Espresso,Caffe Mocha,Regular
10/1/2011,60,18,East,NH,Espresso,Regular Espresso,Regular
10/1/2011,128,49,East,NH,Coffee,Amaretto,Regular
10/1/2011,121,36,East,NH,Coffee,Columbian,Regular
10/1/2011,547,191,East,NY,Herbal Tea,Lemon,Decaf
10/1/2011,175,252,East,NY,Herbal Tea,Mint,Decaf
10/1/2011,282,171,East,NY,Tea,Darjeeling,Regular
10/1/2011,322,199,East,NY,Tea,Earl Grey,Regular
10/1/2011,199,116,East,NY,Tea,Green Tea,Regular
10/1/2011,74,300,East,NY,Espresso,Caffe Mocha,Regular
10/1/2011,815,646,East,NY,Espresso,Regular Espresso,Regular
10/1/2011,693,367,East,NY,Coffee,Columbian,Regular
10/1/2011,251,129,South,LA,Herbal Tea,Chamomile,Decaf
10/1/2011,189,50,South,LA,Herbal Tea,Lemon,Decaf
10/1/2011,127,70,South,LA,Coffee,Columbian,Regular
10/1/2011,126,67,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,153,1,South,LA,Espresso,Caffe Latte,Regular
10/1/2011,169,86,South,LA,Espresso,Caffe Mocha,Regular
10/1/2011,120,45,South,LA,Espresso,Decaf Espresso,Decaf
10/1/2011,55,21,South,NM,Herbal Tea,Chamomile,Decaf
10/1/2011,72,9,South,NM,Herbal Tea,Lemon,Decaf
10/1/2011,121,34,South,NM,Coffee,Columbian,Regular
10/1/2011,116,39,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/2011,60,18,South,NM,Espresso,Caffe Latte,Regular
10/1/2011,116,9,South,NM,Espresso,Caffe Mocha,Regular
10/1/2011,98,21,South,NM,Espresso,Decaf Espresso,Decaf
10/1/2011,134,24,South,OK,Herbal Tea,Chamomile,Decaf
10/1/2011,245,25,South,OK,Herbal Tea,Lemon,Decaf
10/1/2011,218,110,South,OK,Coffee,Columbian,Regular
10/1/2011,70,31,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/2011,232,113,South,OK,Espresso,Caffe Latte,Regular
10/1/2011,56,22,South,OK,Espresso,Caffe Mocha,Regular
10/1/2011,218,96,South,OK,Espresso,Decaf Espresso,Decaf
10/1/2011,131,39,South,TX,Herbal Tea,Chamomile,Decaf
10/1/2011,114,42,South,TX,Herbal Tea,Lemon,Decaf
10/1/2011,554,275,South,TX,Coffee,Columbian,Regular
10/1/2011,96,39,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/2011,194,82,South,TX,Espresso,Caffe Latte,Regular
10/1/2011,322,197,South,TX,Espresso,Caffe Mocha,Regular
10/1/2011,199,116,South,TX,Espresso,Decaf Espresso,Decaf
10/1/2011,116,9,West,UT,Tea,Darjeeling,Regular
10/1/2011,98,21,West,UT,Tea,Earl Grey,Regular
10/1/2011,60,18,West,UT,Tea,Green Tea,Regular
10/1/2011,128,49,West,UT,Herbal Tea,Chamomile,Decaf
10/1/2011,121,34,West,UT,Herbal Tea,Lemon,Decaf
10/1/2011,116,40,West,UT,Herbal Tea,Mint,Decaf
10/1/2011,251,129,West,UT,Espresso,Caffe Mocha,Regular
10/1/2011,106,55,West,UT,Espresso,Decaf Espresso,Decaf
10/1/2011,151,53,West,UT,Coffee,Amaretto,Regular
10/1/2011,118,33,West,UT,Coffee,Columbian,Regular
10/1/2011,189,50,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/2011,84,42,West,UT,Espresso,Caffe Latte,Regular
10/1/2011,322,199,West,CA,Tea,Darjeeling,Regular
10/1/2011,199,117,West,CA,Tea,Earl Grey,Regular
10/1/2011,194,83,West,CA,Tea,Green Tea,Regular
10/1/2011,282,171,West,CA,Herbal Tea,Chamomile,Decaf
10/1/2011,554,276,West,CA,Herbal Tea,Lemon,Decaf
10/1/2011,96,39,West,CA,Herbal Tea,Mint,Decaf
10/1/2011,318,40,West,CA,Espresso,Caffe Mocha,Regular
10/1/2011,637,334,West,CA,Espresso,Decaf Espresso,Decaf
10/1/2011,116,110,West,CA,Coffee,Amaretto,Regular
10/1/2011,693,367,West,CA,Coffee,Columbian,Regular
10/1/2011,139,174,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,509,221,West,CA,Espresso,Caffe Latte,Regular
10/1/2011,637,332,West,NV,Tea,Darjeeling,Regular
10/1/2011,509,221,West,NV,Tea,Earl Grey,Regular
10/1/2011,22,539,West,NV,Tea,Green Tea,Regular
10/1/2011,318,39,West,NV,Herbal Tea,Chamomile,Decaf
10/1/2011,391,178,West,NV,Herbal Tea,Lemon,Decaf
10/1/2011,318,169,West,NV,Herbal Tea,Mint,Decaf
10/1/2011,55,21,West,NV,Espresso,Caffe Mocha,Regular
10/1/2011,62,25,West,NV,Espresso,Decaf Espresso,Decaf
10/1/2011,82,3,West,NV,Coffee,Columbian,Regular
10/1/2011,72,10,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/2011,46,47,West,NV,Espresso,Caffe Latte,Regular
10/1/2011,56,24,West,OR,Tea,Darjeeling,Regular
10/1/2011,218,95,West,OR,Tea,Earl Grey,Regular
10/1/2011,232,113,West,OR,Tea,Green Tea,Regular
10/1/2011,65,25,West,OR,Herbal Tea,Chamomile,Decaf
10/1/2011,218,108,West,OR,Herbal Tea,Lemon,Decaf
10/1/2011,128,18,West,OR,Espresso,Caffe Latte,Regular
10/1/2011,131,40,West,OR,Espresso,Caffe Mocha,Regular
10/1/2011,343,135,West,OR,Espresso,Decaf Espresso,Decaf
10/1/2011,130,7,West,OR,Coffee,Amaretto,Regular
10/1/2011,153,31,West,OR,Coffee,Columbian,Regular
10/1/2011,114,43,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/2011,169,85,West,WA,Tea,Darjeeling,Regular
10/1/2011,120,46,West,WA,Tea,Earl Grey,Regular
10/1/2011,153,0,West,WA,Tea,Green Tea,Regular
10/1/2011,334,171,West,WA,Herbal Tea,Chamomile,Decaf
10/1/2011,127,70,West,WA,Herbal Tea,Lemon,Decaf
10/1/2011,54,15,West,WA,Espresso,Caffe Latte,Regular
10/1/2011,134,24,West,WA,Espresso,Caffe Mocha,Regular
10/1/2011,185,71,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2011,178,83,West,WA,Coffee,Columbian,Regular
10/1/2011,245,25,West,WA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,387,159,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/2011,133,6,Central,CO,Herbal Tea,Lemon,Decaf
11/1/2011,147,47,Central,CO,Herbal Tea,Mint,Decaf
11/1/2011,132,22,Central,CO,Tea,Darjeeling,Regular
11/1/2011,133,43,Central,CO,Tea,Earl Grey,Regular
11/1/2011,213,104,Central,CO,Tea,Green Tea,Regular
11/1/2011,131,71,Central,CO,Espresso,Caffe Mocha,Regular
11/1/2011,201,86,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/2011,309,190,Central,CO,Coffee,Amaretto,Regular
11/1/2011,98,40,Central,CO,Coffee,Columbian,Regular
11/1/2011,211,125,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/2011,309,188,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/2011,98,40,Central,IL,Herbal Tea,Lemon,Decaf
11/1/2011,211,125,Central,IL,Herbal Tea,Mint,Decaf
11/1/2011,131,71,Central,IL,Tea,Darjeeling,Regular
11/1/2011,201,88,Central,IL,Tea,Earl Grey,Regular
11/1/2011,567,291,Central,IL,Espresso,Caffe Mocha,Regular
11/1/2011,451,191,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/2011,439,206,Central,IL,Coffee,Columbian,Regular
11/1/2011,296,157,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/2011,567,291,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/2011,296,159,Central,IA,Herbal Tea,Lemon,Decaf
11/1/2011,451,191,Central,IA,Tea,Darjeeling,Regular
11/1/2011,581,257,Central,IA,Tea,Earl Grey,Regular
11/1/2011,60,24,Central,IA,Espresso,Caffe Mocha,Regular
11/1/2011,46,46,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/2011,42,12,Central,IA,Coffee,Amaretto,Regular
11/1/2011,68,7,Central,IA,Coffee,Columbian,Regular
11/1/2011,25,4,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,113,12,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/2011,130,13,Central,MO,Herbal Tea,Lemon,Decaf
11/1/2011,87,13,Central,MO,Tea,Darjeeling,Regular
11/1/2011,81,4,Central,MO,Tea,Earl Grey,Regular
11/1/2011,79,6,Central,MO,Tea,Green Tea,Regular
11/1/2011,141,76,Central,MO,Espresso,Caffe Mocha,Regular
11/1/2011,86,40,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/2011,196,56,Central,MO,Coffee,Columbian,Regular
11/1/2011,160,56,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/2011,85,43,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/2011,94,45,Central,OH,Herbal Tea,Lemon,Decaf
11/1/2011,210,92,Central,OH,Tea,Darjeeling,Regular
11/1/2011,261,132,Central,OH,Tea,Earl Grey,Regular
11/1/2011,387,159,Central,OH,Espresso,Caffe Mocha,Regular
11/1/2011,132,24,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/2011,147,49,Central,OH,Coffee,Amaretto,Regular
11/1/2011,121,47,Central,OH,Coffee,Columbian,Regular
11/1/2011,133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/2011,150,71,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/2011,83,40,Central,WI,Herbal Tea,Lemon,Decaf
11/1/2011,128,49,Central,WI,Tea,Darjeeling,Regular
11/1/2011,157,3,Central,WI,Tea,Earl Grey,Regular
11/1/2011,175,67,Central,WI,Espresso,Caffe Mocha,Regular
11/1/2011,55,16,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/2011,129,21,Central,WI,Coffee,Amaretto,Regular
11/1/2011,239,24,Central,WI,Coffee,Columbian,Regular
11/1/2011,192,76,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/2011,196,56,East,CT,Herbal Tea,Lemon,Decaf
11/1/2011,160,56,East,CT,Herbal Tea,Mint,Decaf
11/1/2011,141,76,East,CT,Tea,Darjeeling,Regular
11/1/2011,96,49,East,CT,Tea,Green Tea,Regular
11/1/2011,157,3,East,CT,Espresso,Caffe Mocha,Regular
11/1/2011,132,39,East,CT,Espresso,Decaf Espresso,Decaf
11/1/2011,346,181,East,CT,Coffee,Columbian,Regular
11/1/2011,55,16,East,FL,Herbal Tea,Chamomile,Decaf
11/1/2011,129,19,East,FL,Herbal Tea,Lemon,Decaf
11/1/2011,175,65,East,FL,Herbal Tea,Mint,Decaf
11/1/2011,75,34,East,FL,Tea,Darjeeling,Regular
11/1/2011,83,42,East,FL,Tea,Green Tea,Regular
11/1/2011,239,22,East,FL,Espresso,Caffe Mocha,Regular
11/1/2011,192,76,East,FL,Espresso,Decaf Espresso,Decaf
11/1/2011,210,93,East,FL,Coffee,Columbian,Regular
11/1/2011,261,132,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/2011,132,22,East,MA,Herbal Tea,Lemon,Decaf
11/1/2011,94,46,East,MA,Tea,Darjeeling,Regular
11/1/2011,85,43,East,MA,Tea,Green Tea,Regular
11/1/2011,128,12,East,MA,Espresso,Caffe Mocha,Regular
11/1/2011,387,160,East,MA,Espresso,Regular Espresso,Regular
11/1/2011,484,481,East,MA,Coffee,Columbian,Regular
11/1/2011,79,6,East,NH,Herbal Tea,Lemon,Decaf
11/1/2011,42,12,East,NH,Tea,Darjeeling,Regular
11/1/2011,46,47,East,NH,Tea,Green Tea,Regular
11/1/2011,113,12,East,NH,Espresso,Caffe Mocha,Regular
11/1/2011,81,4,East,NH,Espresso,Regular Espresso,Regular
11/1/2011,120,45,East,NH,Coffee,Amaretto,Regular
11/1/2011,116,30,East,NH,Coffee,Columbian,Regular
11/1/2011,614,303,East,NY,Herbal Tea,Lemon,Decaf
11/1/2011,171,232,East,NY,Herbal Tea,Mint,Decaf
11/1/2011,211,125,East,NY,Tea,Darjeeling,Regular
11/1/2011,309,188,East,NY,Tea,Earl Grey,Regular
11/1/2011,131,70,East,NY,Tea,Green Tea,Regular
11/1/2011,65,300,East,NY,Espresso,Caffe Mocha,Regular
11/1/2011,719,565,East,NY,Espresso,Regular Espresso,Regular
11/1/2011,664,350,East,NY,Coffee,Columbian,Regular
11/1/2011,246,126,South,LA,Herbal Tea,Chamomile,Decaf
11/1/2011,196,56,South,LA,Herbal Tea,Lemon,Decaf
11/1/2011,123,65,South,LA,Coffee,Columbian,Regular
11/1/2011,83,42,South,LA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,157,1,South,LA,Espresso,Caffe Latte,Regular
11/1/2011,150,73,South,LA,Espresso,Caffe Mocha,Regular
11/1/2011,128,50,South,LA,Espresso,Decaf Espresso,Decaf
11/1/2011,42,13,South,NM,Herbal Tea,Chamomile,Decaf
11/1/2011,68,7,South,NM,Herbal Tea,Lemon,Decaf
11/1/2011,116,30,South,NM,Coffee,Columbian,Regular
11/1/2011,130,12,South,NM,Coffee,Decaf Irish Cream,Decaf
11/1/2011,81,6,South,NM,Espresso,Caffe Latte,Regular
11/1/2011,113,10,South,NM,Espresso,Caffe Mocha,Regular
11/1/2011,87,12,South,NM,Espresso,Decaf Espresso,Decaf
11/1/2011,129,19,South,OK,Herbal Tea,Chamomile,Decaf
11/1/2011,239,22,South,OK,Herbal Tea,Lemon,Decaf
11/1/2011,213,105,South,OK,Coffee,Columbian,Regular
11/1/2011,94,45,South,OK,Coffee,Decaf Irish Cream,Decaf
11/1/2011,261,132,South,OK,Espresso,Caffe Latte,Regular
11/1/2011,85,43,South,OK,Espresso,Caffe Mocha,Regular
11/1/2011,210,92,South,OK,Espresso,Decaf Espresso,Decaf
11/1/2011,147,47,South,TX,Herbal Tea,Chamomile,Decaf
11/1/2011,121,46,South,TX,Herbal Tea,Lemon,Decaf
11/1/2011,522,258,South,TX,Coffee,Columbian,Regular
11/1/2011,98,39,South,TX,Coffee,Decaf Irish Cream,Decaf
11/1/2011,201,88,South,TX,Espresso,Caffe Latte,Regular
11/1/2011,309,188,South,TX,Espresso,Caffe Mocha,Regular
11/1/2011,131,71,South,TX,Espresso,Decaf Espresso,Decaf
11/1/2011,113,10,West,UT,Tea,Darjeeling,Regular
11/1/2011,87,13,West,UT,Tea,Earl Grey,Regular
11/1/2011,81,4,West,UT,Tea,Green Tea,Regular
11/1/2011,120,45,West,UT,Herbal Tea,Chamomile,Decaf
11/1/2011,116,30,West,UT,Herbal Tea,Lemon,Decaf
11/1/2011,130,12,West,UT,Herbal Tea,Mint,Decaf
11/1/2011,246,126,West,UT,Espresso,Caffe Mocha,Regular
11/1/2011,141,77,West,UT,Espresso,Decaf Espresso,Decaf
11/1/2011,160,58,West,UT,Coffee,Amaretto,Regular
11/1/2011,132,40,West,UT,Coffee,Columbian,Regular
11/1/2011,196,56,West,UT,Coffee,Decaf Irish Cream,Decaf
11/1/2011,86,40,West,UT,Espresso,Caffe Latte,Regular
11/1/2011,309,190,West,CA,Tea,Darjeeling,Regular
11/1/2011,131,70,West,CA,Tea,Earl Grey,Regular
11/1/2011,201,88,West,CA,Tea,Green Tea,Regular
11/1/2011,211,125,West,CA,Herbal Tea,Chamomile,Decaf
11/1/2011,522,258,West,CA,Herbal Tea,Lemon,Decaf
11/1/2011,98,40,West,CA,Herbal Tea,Mint,Decaf
11/1/2011,308,39,West,CA,Espresso,Caffe Mocha,Regular
11/1/2011,567,292,West,CA,Espresso,Decaf Espresso,Decaf
11/1/2011,124,83,West,CA,Coffee,Amaretto,Regular
11/1/2011,664,349,West,CA,Coffee,Columbian,Regular
11/1/2011,156,188,West,CA,Coffee,Decaf Irish Cream,Decaf
11/1/2011,451,191,West,CA,Espresso,Caffe Latte,Regular
11/1/2011,567,291,West,NV,Tea,Darjeeling,Regular
11/1/2011,451,190,West,NV,Tea,Earl Grey,Regular
11/1/2011,34,505,West,NV,Tea,Green Tea,Regular
11/1/2011,308,39,West,NV,Herbal Tea,Chamomile,Decaf
11/1/2011,439,205,West,NV,Herbal Tea,Lemon,Decaf
11/1/2011,296,159,West,NV,Herbal Tea,Mint,Decaf
11/1/2011,46,46,West,NV,Espresso,Caffe Latte,Regular
11/1/2011,42,13,West,NV,Espresso,Caffe Mocha,Regular
11/1/2011,60,25,West,NV,Espresso,Decaf Espresso,Decaf
11/1/2011,79,6,West,NV,Coffee,Columbian,Regular
11/1/2011,68,7,West,NV,Coffee,Decaf Irish Cream,Decaf
11/1/2011,85,42,West,OR,Tea,Darjeeling,Regular
11/1/2011,210,92,West,OR,Tea,Earl Grey,Regular
11/1/2011,261,132,West,OR,Tea,Green Tea,Regular
11/1/2011,67,28,West,OR,Herbal Tea,Chamomile,Decaf
11/1/2011,213,104,West,OR,Herbal Tea,Lemon,Decaf
11/1/2011,132,24,West,OR,Espresso,Caffe Latte,Regular
11/1/2011,147,49,West,OR,Espresso,Caffe Mocha,Regular
11/1/2011,387,160,West,OR,Espresso,Decaf Espresso,Decaf
11/1/2011,133,6,West,OR,Coffee,Amaretto,Regular
11/1/2011,136,21,West,OR,Coffee,Columbian,Regular
11/1/2011,121,47,West,OR,Coffee,Decaf Irish Cream,Decaf
11/1/2011,150,73,West,WA,Tea,Darjeeling,Regular
11/1/2011,128,50,West,WA,Tea,Earl Grey,Regular
11/1/2011,157,1,West,WA,Tea,Green Tea,Regular
11/1/2011,346,181,West,WA,Herbal Tea,Chamomile,Decaf
11/1/2011,123,65,West,WA,Herbal Tea,Lemon,Decaf
11/1/2011,55,16,West,WA,Espresso,Caffe Latte,Regular
11/1/2011,129,19,West,WA,Espresso,Caffe Mocha,Regular
11/1/2011,175,67,West,WA,Espresso,Decaf Espresso,Decaf
11/1/2011,166,74,West,WA,Coffee,Columbian,Regular
11/1/2011,239,24,West,WA,Coffee,Decaf Irish Cream,Decaf
12/1/2011,326,129,Central,CO,Herbal Tea,Chamomile,Decaf
12/1/2011,119,9,Central,CO,Herbal Tea,Lemon,Decaf
12/1/2011,135,43,Central,CO,Herbal Tea,Mint,Decaf
12/1/2011,110,9,Central,CO,Tea,Darjeeling,Regular
12/1/2011,124,39,Central,CO,Tea,Earl Grey,Regular
12/1/2011,197,98,Central,CO,Tea,Green Tea,Regular
12/1/2011,142,79,Central,CO,Espresso,Caffe Mocha,Regular
12/1/2011,179,70,Central,CO,Espresso,Decaf Espresso,Decaf
12/1/2011,322,199,Central,CO,Coffee,Amaretto,Regular
12/1/2011,106,43,Central,CO,Coffee,Columbian,Regular
12/1/2011,224,131,Central,CO,Coffee,Decaf Irish Cream,Decaf
12/1/2011,322,197,Central,IL,Herbal Tea,Chamomile,Decaf
12/1/2011,106,43,Central,IL,Herbal Tea,Lemon,Decaf
12/1/2011,224,131,Central,IL,Herbal Tea,Mint,Decaf
12/1/2011,142,79,Central,IL,Tea,Darjeeling,Regular
12/1/2011,179,70,Central,IL,Tea,Earl Grey,Regular
12/1/2011,614,321,Central,IL,Espresso,Caffe Mocha,Regular
12/1/2011,534,233,Central,IL,Espresso,Decaf Espresso,Decaf
12/1/2011,569,288,Central,IL,Coffee,Columbian,Regular
12/1/2011,332,181,Central,IL,Coffee,Decaf Irish Cream,Decaf
12/1/2011,614,321,Central,IA,Herbal Tea,Chamomile,Decaf
12/1/2011,332,183,Central,IA,Herbal Tea,Lemon,Decaf
12/1/2011,534,232,Central,IA,Tea,Darjeeling,Regular
12/1/2011,697,321,Central,IA,Tea,Earl Grey,Regular
12/1/2011,62,25,Central,IA,Espresso,Caffe Mocha,Regular
12/1/2011,46,47,Central,IA,Espresso,Decaf Espresso,Decaf
12/1/2011,44,15,Central,IA,Coffee,Amaretto,Regular
12/1/2011,74,12,Central,IA,Coffee,Columbian,Regular
12/1/2011,26,1,Central,IA,Coffee,Decaf Irish Cream,Decaf
12/1/2011,126,7,Central,MO,Herbal Tea,Chamomile,Decaf
12/1/2011,171,24,Central,MO,Herbal Tea,Lemon,Decaf
12/1/2011,95,16,Central,MO,Tea,Darjeeling,Regular
12/1/2011,48,24,Central,MO,Tea,Earl Grey,Regular
12/1/2011,94,3,Central,MO,Tea,Green Tea,Regular
12/1/2011,131,71,Central,MO,Espresso,Caffe Mocha,Regular
12/1/2011,82,40,Central,MO,Espresso,Decaf Espresso,Decaf
12/1/2011,163,39,Central,MO,Coffee,Columbian,Regular
12/1/2011,148,53,Central,MO,Coffee,Decaf Irish Cream,Decaf
12/1/2011,78,37,Central,OH,Herbal Tea,Chamomile,Decaf
12/1/2011,87,43,Central,OH,Herbal Tea,Lemon,Decaf
12/1/2011,236,107,Central,OH,Tea,Darjeeling,Regular
12/1/2011,341,180,Central,OH,Tea,Earl Grey,Regular
12/1/2011,326,129,Central,OH,Espresso,Caffe Mocha,Regular
12/1/2011,110,9,Central,OH,Espresso,Decaf Espresso,Decaf
12/1/2011,135,43,Central,OH,Coffee,Amaretto,Regular
12/1/2011,108,36,Central,OH,Coffee,Columbian,Regular
12/1/2011,119,9,Central,OH,Coffee,Decaf Irish Cream,Decaf
12/1/2011,114,45,Central,WI,Herbal Tea,Chamomile,Decaf
12/1/2011,91,45,Central,WI,Herbal Tea,Lemon,Decaf
12/1/2011,113,42,Central,WI,Tea,Darjeeling,Regular
12/1/2011,140,4,Central,WI,Tea,Earl Grey,Regular
12/1/2011,188,74,Central,WI,Espresso,Caffe Mocha,Regular
12/1/2011,60,19,Central,WI,Espresso,Decaf Espresso,Decaf
12/1/2011,155,33,Central,WI,Coffee,Amaretto,Regular
12/1/2011,266,30,Central,WI,Coffee,Columbian,Regular
12/1/2011,208,85,Central,WI,Coffee,Decaf Irish Cream,Decaf
12/1/2011,163,40,East,CT,Herbal Tea,Lemon,Decaf
12/1/2011,148,53,East,CT,Herbal Tea,Mint,Decaf
12/1/2011,131,70,East,CT,Tea,Darjeeling,Regular
12/1/2011,87,42,East,CT,Tea,Green Tea,Regular
12/1/2011,140,3,East,CT,Espresso,Caffe Mocha,Regular
12/1/2011,121,31,East,CT,Espresso,Decaf Espresso,Decaf
12/1/2011,308,156,East,CT,Coffee,Columbian,Regular
12/1/2011,60,18,East,FL,Herbal Tea,Chamomile,Decaf
12/1/2011,155,34,East,FL,Herbal Tea,Lemon,Decaf
12/1/2011,188,74,East,FL,Herbal Tea,Mint,Decaf
12/1/2011,80,39,East,FL,Tea,Darjeeling,Regular
12/1/2011,91,45,East,FL,Tea,Green Tea,Regular
12/1/2011,266,31,East,FL,Espresso,Caffe Mocha,Regular
12/1/2011,208,86,East,FL,Espresso,Decaf Espresso,Decaf
12/1/2011,236,108,East,FL,Coffee,Columbian,Regular
12/1/2011,341,181,East,FL,Coffee,Decaf Irish Cream,Decaf
12/1/2011,110,10,East,MA,Herbal Tea,Lemon,Decaf
12/1/2011,87,43,East,MA,Tea,Darjeeling,Regular
12/1/2011,78,37,East,MA,Tea,Green Tea,Regular
12/1/2011,106,30,East,MA,Espresso,Caffe Mocha,Regular
12/1/2011,326,129,East,MA,Espresso,Regular Espresso,Regular
12/1/2011,543,579,East,MA,Coffee,Columbian,Regular
12/1/2011,94,3,East,NH,Herbal Tea,Lemon,Decaf
12/1/2011,44,15,East,NH,Tea,Darjeeling,Regular
12/1/2011,46,47,East,NH,Tea,Green Tea,Regular
12/1/2011,126,6,East,NH,Espresso,Caffe Mocha,Regular
12/1/2011,48,24,East,NH,Espresso,Regular Espresso,Regular
12/1/2011,135,55,East,NH,Coffee,Amaretto,Regular
12/1/2011,130,42,East,NH,Coffee,Columbian,Regular
12/1/2011,796,459,East,NY,Herbal Tea,Lemon,Decaf
12/1/2011,158,280,East,NY,Herbal Tea,Mint,Decaf
12/1/2011,224,132,East,NY,Tea,Darjeeling,Regular
12/1/2011,322,197,East,NY,Tea,Earl Grey,Regular
12/1/2011,142,77,East,NY,Tea,Green Tea,Regular
12/1/2011,70,332,East,NY,Espresso,Caffe Mocha,Regular
12/1/2011,700,463,East,NY,Espresso,Regular Espresso,Regular
12/1/2011,745,402,East,NY,Coffee,Columbian,Regular
12/1/2011,228,114,South,LA,Herbal Tea,Chamomile,Decaf
12/1/2011,163,39,South,LA,Herbal Tea,Lemon,Decaf
12/1/2011,128,68,South,LA,Coffee,Columbian,Regular
12/1/2011,91,46,South,LA,Coffee,Decaf Irish Cream,Decaf
12/1/2011,140,4,South,LA,Espresso,Caffe Latte,Regular
12/1/2011,114,46,South,LA,Espresso,Caffe Mocha,Regular
12/1/2011,113,40,South,LA,Espresso,Decaf Espresso,Decaf
12/1/2011,44,13,South,NM,Herbal Tea,Chamomile,Decaf
12/1/2011,74,10,South,NM,Herbal Tea,Lemon,Decaf
12/1/2011,130,40,South,NM,Coffee,Columbian,Regular
12/1/2011,171,24,South,NM,Coffee,Decaf Irish Cream,Decaf
12/1/2011,48,22,South,NM,Espresso,Caffe Latte,Regular
12/1/2011,126,7,South,NM,Espresso,Caffe Mocha,Regular
12/1/2011,95,18,South,NM,Espresso,Decaf Espresso,Decaf
12/1/2011,155,33,South,OK,Herbal Tea,Chamomile,Decaf
12/1/2011,266,30,South,OK,Herbal Tea,Lemon,Decaf
12/1/2011,197,98,South,OK,Coffee,Columbian,Regular
12/1/2011,87,42,South,OK,Coffee,Decaf Irish Cream,Decaf
12/1/2011,341,180,South,OK,Espresso,Caffe Latte,Regular
12/1/2011,78,36,South,OK,Espresso,Caffe Mocha,Regular
12/1/2011,236,107,South,OK,Espresso,Decaf Espresso,Decaf
12/1/2011,135,42,South,TX,Herbal Tea,Chamomile,Decaf
12/1/2011,108,36,South,TX,Herbal Tea,Lemon,Decaf
12/1/2011,559,279,South,TX,Coffee,Columbian,Regular
12/1/2011,106,45,South,TX,Coffee,Decaf Irish Cream,Decaf
12/1/2011,179,70,South,TX,Espresso,Caffe Latte,Regular
12/1/2011,322,197,South,TX,Espresso,Caffe Mocha,Regular
12/1/2011,142,77,South,TX,Espresso,Decaf Espresso,Decaf
12/1/2011,126,6,West,UT,Tea,Darjeeling,Regular
12/1/2011,95,18,West,UT,Tea,Earl Grey,Regular
12/1/2011,48,22,West,UT,Tea,Green Tea,Regular
12/1/2011,135,53,West,UT,Herbal Tea,Chamomile,Decaf
12/1/2011,130,42,West,UT,Herbal Tea,Lemon,Decaf
12/1/2011,171,25,West,UT,Herbal Tea,Mint,Decaf
12/1/2011,82,39,West,UT,Espresso,Caffe Latte,Regular
12/1/2011,228,114,West,UT,Espresso,Caffe Mocha,Regular
12/1/2011,131,70,West,UT,Espresso,Decaf Espresso,Decaf
12/1/2011,148,53,West,UT,Coffee,Amaretto,Regular
12/1/2011,121,31,West,UT,Coffee,Columbian,Regular
12/1/2011,163,39,West,UT,Coffee,Decaf Irish Cream,Decaf
12/1/2011,322,199,West,CA,Tea,Darjeeling,Regular
12/1/2011,142,79,West,CA,Tea,Earl Grey,Regular
12/1/2011,179,70,West,CA,Tea,Green Tea,Regular
12/1/2011,224,132,West,CA,Herbal Tea,Chamomile,Decaf
12/1/2011,559,279,West,CA,Herbal Tea,Lemon,Decaf
12/1/2011,106,43,West,CA,Herbal Tea,Mint,Decaf
